movie_odid,display_name,chart_date,revenue,total_revenue
207780100,Dark Places,2015-10-11,1053387,1053387
207780100,Dark Places,2015-10-18,832903,1886290
207780100,Dark Places,2015-10-25,663790,2550080
207780100,Dark Places,2015-11-01,635025,3185105
207780100,Dark Places,2015-11-08,453949,3639054
207810100,Tracers,2015-05-17,1365948,1365948
207810100,Tracers,2015-05-24,982815,2348763
207810100,Tracers,2015-05-31,629718,2978481
207810100,Tracers,2015-06-07,423823,3402304
207990100,Point Break,2016-05-01,4156763,4156763
207990100,Point Break,2016-05-08,2811206,6967969
207990100,Point Break,2016-05-15,1604277,8572246
207990100,Point Break,2016-05-22,1296273,9868519
207990100,Point Break,2016-05-29,867343,10735862
207990100,Point Break,2016-06-05,579779,11315641
208330100,The Lego Ninjago Movie,2017-12-31,1679245,1679245
208330100,The Lego Ninjago Movie,2018-01-07,1183809,2863054
208330100,The Lego Ninjago Movie,2018-01-14,808874,3671928
208330100,The Lego Ninjago Movie,2018-01-21,760068,4431996
208330100,The Lego Ninjago Movie,2018-01-28,626053,5058049
208330100,The Lego Ninjago Movie,2018-02-04,435478,5493527
208330100,The Lego Ninjago Movie,2018-02-11,442015,5935542
208330100,The Lego Ninjago Movie,2019-01-27,45328,5980870
208330100,The Lego Ninjago Movie,2019-02-03,44268,6025138
208490100,Black or White,2015-06-21,1748147,1748147
208490100,Black or White,2015-06-28,2132651,3880798
208490100,Black or White,2015-07-05,1643007,5523805
208490100,Black or White,2015-07-12,1191750,6715555
208490100,Black or White,2015-07-19,830888,7546443
208580100,Sausage Party,2016-11-20,1660576,1660576
208580100,Sausage Party,2016-11-27,1450141,3110717
208580100,Sausage Party,2016-12-04,1299718,4410435
208580100,Sausage Party,2016-12-11,1251571,5662006
208580100,Sausage Party,2016-12-18,1084296,6746302
208580100,Sausage Party,2016-12-25,767566,7513868
208580100,Sausage Party,2017-01-01,868701,8382569
208580100,Sausage Party,2017-01-08,624298,9006867
208580100,Sausage Party,2017-01-15,401700,9408567
208650100,Max,2015-11-29,2786009,2786009
208650100,Max,2015-12-06,2886478,5672487
208650100,Max,2015-12-13,2441197,8113684
208650100,Max,2015-12-20,2216630,10330314
208650100,Max,2015-12-27,1740795,12071109
208650100,Max,2016-01-03,1138411,13209520
208650100,Max,2016-01-10,842473,14051993
208650100,Max,2016-01-17,724885,14776878
208650100,Max,2016-01-24,581092,15357970
208650100,Max,2016-01-31,523205,15881175
208650100,Max,2016-02-07,330382,16211557
208660100,The Gunman,2015-08-02,2865531,2865531
208660100,The Gunman,2015-08-09,1759221,4624752
208660100,The Gunman,2015-08-16,1201484,5826236
208660100,The Gunman,2015-08-23,794735,6620971
208660100,The Gunman,2015-08-30,437134,7058105
208670100,Scouts Guide to the Zombie Apocalypse,2016-01-10,1186386,1186386
208670100,Scouts Guide to the Zombie Apocalypse,2016-01-17,770391,1956777
208680100,Masterminds,2017-03-05,2467714,2467714
208680100,Masterminds,2017-03-12,2136306,4604020
208680100,Masterminds,2017-03-19,1705429,6309449
208680100,Masterminds,2017-03-26,1295116,7604565
208680100,Masterminds,2017-04-02,694720,8299285
208680100,Masterminds,2017-04-09,560427,8859712
208680100,Masterminds,2017-04-16,511026,9370738
208680100,Masterminds,2017-04-23,389088,9759826
208690100,The Visit,2016-02-07,2727606,2727606
208690100,The Visit,2016-02-14,2252757,4980363
208690100,The Visit,2016-02-21,1568242,6548605
208690100,The Visit,2016-02-28,1089388,7637993
208690100,The Visit,2016-03-06,734322,8372315
208690100,The Visit,2016-03-13,454188,8826503
208700100,The Forest,2016-04-17,1834143,1834143
208700100,The Forest,2016-04-24,1576292,3410435
208700100,The Forest,2016-05-01,994582,4405017
208700100,The Forest,2016-05-08,675259,5080276
208700100,The Forest,2016-05-15,554244,5634520
208700100,The Forest,2016-05-22,415996,6050516
208730100,It Follows,2015-07-19,1837046,1837046
208730100,It Follows,2015-07-26,1339435,3176481
208730100,It Follows,2015-08-02,992047,4168528
208730100,It Follows,2015-08-09,586094,4754622
208820100,Are You Here,2014-10-05,2607976,2607976
208820100,Are You Here,2014-10-12,1610368,4218344
208820100,Are You Here,2014-10-19,1238598,5456942
208820100,Are You Here,2014-10-26,726076,6183018
208840100,Joy,2016-06-05,2192564,2192564
208840100,Joy,2016-06-12,1854023,4046587
208840100,Joy,2016-06-19,1221639,5268226
208840100,Joy,2016-06-26,855294,6123520
208840100,Joy,2016-07-10,277695,6401215
208980100,The Song,2015-02-15,579140,579140
208990100,Neighbors 2: Sorority Rising,2016-10-16,3996929,3996929
208990100,Neighbors 2: Sorority Rising,2016-10-23,3764877,7761806
208990100,Neighbors 2: Sorority Rising,2016-10-30,1925149,9686955
208990100,Neighbors 2: Sorority Rising,2016-11-06,1196008,10882963
208990100,Neighbors 2: Sorority Rising,2016-11-13,1023768,11906731
208990100,Neighbors 2: Sorority Rising,2016-11-20,911841,12818572
208990100,Neighbors 2: Sorority Rising,2016-11-27,729324,13547896
208990100,Neighbors 2: Sorority Rising,2016-12-04,494562,14042458
208990100,Neighbors 2: Sorority Rising,2016-12-11,292816,14335274
209000100,Ouija: Origin of Evil,2017-02-19,738270,738270
209000100,Ouija: Origin of Evil,2017-02-26,599764,1338034
209000100,Ouija: Origin of Evil,2017-03-05,464390,1802424
209000100,Ouija: Origin of Evil,2017-03-12,317453,2119877
209020100,Fantastic Beasts and Where to Find Them,2017-04-30,2546784,2546784
209020100,Fantastic Beasts and Where to Find Them,2017-05-07,2327427,4874211
209020100,Fantastic Beasts and Where to Find Them,2017-05-14,2047673,6921884
209020100,Fantastic Beasts and Where to Find Them,2017-05-21,1789790,8711674
209020100,Fantastic Beasts and Where to Find Them,2017-05-28,1184670,9896344
209020100,Fantastic Beasts and Where to Find Them,2017-06-04,872533,10768877
209020100,Fantastic Beasts and Where to Find Them,2017-06-11,655489,11424366
209020100,Fantastic Beasts and Where to Find Them,2017-06-18,528325,11952691
209020100,Fantastic Beasts and Where to Find Them,2017-06-25,342616,12295307
209020100,Fantastic Beasts and Where to Find Them,2018-10-21,196154,12491461
209020100,Fantastic Beasts and Where to Find Them,2018-10-28,129887,12621348
209020100,Fantastic Beasts and Where to Find Them,2018-11-04,108947,12730295
209020100,Fantastic Beasts and Where to Find Them,2018-11-11,114710,12845005
209020100,Fantastic Beasts and Where to Find Them,2018-11-18,285999,13131004
209020100,Fantastic Beasts and Where to Find Them,2018-11-25,236781,13367785
209020100,Fantastic Beasts and Where to Find Them,2018-12-02,146829,13514614
209020100,Fantastic Beasts and Where to Find Them,2018-12-09,91823,13606437
209020100,Fantastic Beasts and Where to Find Them,2018-12-16,67905,13674342
209020100,Fantastic Beasts and Where to Find Them,2018-12-23,58100,13732442
209020100,Fantastic Beasts and Where to Find Them,2018-12-30,55837,13788279
209020100,Fantastic Beasts and Where to Find Them,2019-01-06,42368,13830647
209020100,Fantastic Beasts and Where to Find Them,2019-01-13,32727,13863374
209020100,Fantastic Beasts and Where to Find Them,2019-01-20,33761,13897135
209020100,Fantastic Beasts and Where to Find Them,2019-01-27,33614,13930749
209020100,Fantastic Beasts and Where to Find Them,2019-02-17,90381,14021130
209020100,Fantastic Beasts and Where to Find Them,2019-02-24,59566,14080696
209020100,Fantastic Beasts and Where to Find Them,2019-03-03,38797,14119493
209020100,Fantastic Beasts and Where to Find Them,2019-03-24,243654,14363147
209020100,Fantastic Beasts and Where to Find Them,2019-03-31,175640,14538787
209020100,Fantastic Beasts and Where to Find Them,2019-04-07,141722,14680509
209040100,Rogue One: A Star Wars Story,2017-04-16,2925165,2925165
209040100,Rogue One: A Star Wars Story,2017-04-23,2741501,5666666
209040100,Rogue One: A Star Wars Story,2017-04-30,1762091,7428757
209040100,Rogue One: A Star Wars Story,2017-05-07,1221887,8650644
209040100,Rogue One: A Star Wars Story,2017-05-14,799769,9450413
209040100,Rogue One: A Star Wars Story,2017-05-21,581928,10032341
209040100,Rogue One: A Star Wars Story,2017-05-28,355809,10388150
209040100,Rogue One: A Star Wars Story,2017-06-04,276312,10664462
209070100,Captain Underpants: The First Epic Movie,2017-09-24,3639751,3639751
209070100,Captain Underpants: The First Epic Movie,2017-10-01,2192404,5832155
209070100,Captain Underpants: The First Epic Movie,2017-10-08,1424043,7256198
209070100,Captain Underpants: The First Epic Movie,2017-10-15,1212552,8468750
209070100,Captain Underpants: The First Epic Movie,2017-10-22,1004336,9473086
209070100,Captain Underpants: The First Epic Movie,2017-10-29,754614,10227700
209070100,Captain Underpants: The First Epic Movie,2017-11-05,626939,10854639
209070100,Captain Underpants: The First Epic Movie,2017-11-12,460451,11315090
209070100,Captain Underpants: The First Epic Movie,2017-11-19,357660,11672750
209070100,Captain Underpants: The First Epic Movie,2017-11-26,374501,12047251
209070100,Captain Underpants: The First Epic Movie,2017-12-03,221505,12268756
209130100,No Escape,2015-11-29,3291244,3291244
209130100,No Escape,2015-12-06,3425130,6716374
209130100,No Escape,2015-12-13,2798111,9514485
209130100,No Escape,2015-12-20,1733102,11247587
209130100,No Escape,2015-12-27,1154244,12401831
209130100,No Escape,2016-01-03,748317,13150148
209130100,No Escape,2016-01-10,475478,13625626
209230100,Some Kind of Beautiful,2015-12-06,960208,960208
209230100,Some Kind of Beautiful,2015-12-13,619711,1579919
209250100,5 Flights Up,2015-07-19,437077,437077
209270100,American Sniper,2015-06-21,5929944,5929944
209270100,American Sniper,2015-06-28,6396673,12326617
209270100,American Sniper,2015-07-05,4600168,16926785
209270100,American Sniper,2015-07-12,2836734,19763519
209270100,American Sniper,2015-07-19,2010117,21773636
209270100,American Sniper,2015-07-26,1426689,23200325
209270100,American Sniper,2015-08-02,1294647,24494972
209270100,American Sniper,2015-08-09,922747,25417719
209270100,American Sniper,2015-08-16,718911,26136630
209270100,American Sniper,2015-08-23,624767,26761397
209270100,American Sniper,2015-08-30,596012,27357409
209270100,American Sniper,2015-09-06,369766,27727175
209300100,The Vatican Tapes,2015-10-25,538268,538268
209300100,The Vatican Tapes,2015-11-01,414074,952342
209320100,The Boss Baby,2017-08-06,3170217,3170217
209320100,The Boss Baby,2017-08-13,2776489,5946706
209320100,The Boss Baby,2017-08-20,2128004,8074710
209320100,The Boss Baby,2017-08-27,1828228,9902938
209320100,The Boss Baby,2017-09-03,1555345,11458283
209320100,The Boss Baby,2017-09-10,1323550,12781833
209320100,The Boss Baby,2017-09-17,1148216,13930049
209320100,The Boss Baby,2017-09-24,1072634,15002683
209320100,The Boss Baby,2017-10-01,719066,15721749
209320100,The Boss Baby,2017-10-08,713119,16434868
209320100,The Boss Baby,2017-10-15,715231,17150099
209320100,The Boss Baby,2017-10-22,679348,17829447
209320100,The Boss Baby,2017-10-29,556080,18385527
209320100,The Boss Baby,2017-11-05,480306,18865833
209320100,The Boss Baby,2017-11-12,377282,19243115
209320100,The Boss Baby,2017-11-19,231394,19474509
209320100,The Boss Baby,2018-12-30,51810,19526319
209320100,The Boss Baby,2019-01-06,33323,19559642
209320100,The Boss Baby,2019-01-13,38450,19598092
209320100,The Boss Baby,2019-01-20,41245,19639337
209320100,The Boss Baby,2019-01-27,30388,19669725
209320100,The Boss Baby,2019-02-03,33427,19703152
209330100,Hitman: Agent 47,2016-01-31,3328973,3328973
209330100,Hitman: Agent 47,2016-02-07,2609650,5938623
209330100,Hitman: Agent 47,2016-02-14,1573171,7511794
209330100,Hitman: Agent 47,2016-02-21,1006812,8518606
209330100,Hitman: Agent 47,2016-02-28,574596,9093202
209460100,Bridge of Spies,2016-02-07,1594496,1594496
209460100,Bridge of Spies,2016-02-14,1841457,3435953
209460100,Bridge of Spies,2016-02-21,1811618,5247571
209460100,Bridge of Spies,2016-02-28,1476947,6724518
209460100,Bridge of Spies,2016-03-06,1268207,7992725
209460100,Bridge of Spies,2016-03-13,1004418,8997143
209460100,Bridge of Spies,2016-03-20,663850,9660993
209460100,Bridge of Spies,2016-03-27,561264,10222257
209460100,Bridge of Spies,2016-04-03,342275,10564532
209470100,The BFG,2016-12-11,603057,603057
209470100,The BFG,2016-12-18,720198,1323255
209470100,The BFG,2016-12-25,758826,2082081
209470100,The BFG,2017-01-01,762891,2844972
209470100,The BFG,2017-01-08,432446,3277418
209580100,Straight Outta Compton,2016-02-21,2950057,2950057
209580100,Straight Outta Compton,2016-02-28,2786205,5736262
209580100,Straight Outta Compton,2016-03-06,1973634,7709896
209580100,Straight Outta Compton,2016-03-13,1361144,9071040
209580100,Straight Outta Compton,2016-03-20,1106546,10177586
209580100,Straight Outta Compton,2016-03-27,964929,11142515
209580100,Straight Outta Compton,2016-04-03,680641,11823156
209580100,Straight Outta Compton,2016-04-10,571782,12394938
209580100,Straight Outta Compton,2016-04-17,452688,12847626
209590100,Spare Parts,2015-05-10,810381,810381
209590100,Spare Parts,2015-05-17,559398,1369779
209600100,Dear White People,2015-02-08,950502,950502
209600100,Dear White People,2015-02-15,590307,1540809
209650100,Area 51,2015-08-09,528891,528891
209650100,Area 51,2015-08-16,355090,883981
210010100,The Homesman,2015-02-22,1010082,1010082
210010100,The Homesman,2015-03-01,778165,1788247
210050100,Ex Machina,2015-07-19,2851273,2851273
210050100,Ex Machina,2015-07-26,2135370,4986643
210050100,Ex Machina,2015-08-02,1750839,6737482
210050100,Ex Machina,2015-08-09,1209699,7947181
210050100,Ex Machina,2015-08-16,906934,8854115
210050100,Ex Machina,2015-08-23,693432,9547547
210050100,Ex Machina,2015-08-30,529596,10077143
210050100,Ex Machina,2015-09-06,309666,10386809
210210100,Nightcrawler,2015-03-15,5055305,5055305
210210100,Nightcrawler,2015-03-22,4190177,9245482
210210100,Nightcrawler,2015-03-29,2524585,11770067
210210100,Nightcrawler,2015-04-05,1465123,13235190
210210100,Nightcrawler,2015-04-12,972633,14207823
210210100,Nightcrawler,2015-04-19,546234,14754057
210220100,Beyond the Lights,2015-03-29,1864296,1864296
210220100,Beyond the Lights,2015-04-05,994243,2858539
210270100,Pacific Rim: Uprising,2018-06-24,1961425,1961425
210270100,Pacific Rim: Uprising,2018-07-01,2360784,4322209
210270100,Pacific Rim: Uprising,2018-07-08,1778086,6100295
210270100,Pacific Rim: Uprising,2018-07-15,1377170,7477465
210270100,Pacific Rim: Uprising,2018-07-22,856914,8334379
210270100,Pacific Rim: Uprising,2018-07-29,544751,8879130
210270100,Pacific Rim: Uprising,2018-08-05,467750,9346880
210270100,Pacific Rim: Uprising,2018-08-12,346921,9693801
210270100,Pacific Rim: Uprising,2018-10-21,35967,9729768
210270100,Pacific Rim: Uprising,2018-10-28,28599,9758367
210270100,Pacific Rim: Uprising,2018-11-04,33414,9791781
210270100,Pacific Rim: Uprising,2018-11-11,34064,9825845
210270100,Pacific Rim: Uprising,2018-11-25,33428,9859273
210410100,The Remaining,2015-02-01,1139467,1139467
210410100,The Remaining,2015-02-08,696826,1836293
210410100,The Remaining,2015-02-15,451232,2287525
210450100,The Guest,2015-01-11,809676,809676
210450100,The Guest,2015-01-18,808366,1618042
210450100,The Guest,2015-01-25,709162,2327204
210450100,The Guest,2015-02-01,460614,2787818
210460100,Black Mass,2016-03-13,3221422,3221422
210460100,Black Mass,2016-03-20,2537035,5758457
210460100,Black Mass,2016-03-27,1484618,7243075
210460100,Black Mass,2016-04-03,898960,8142035
210460100,Black Mass,2016-04-10,647573,8789608
210460100,Black Mass,2016-04-17,425143,9214751
210460100,Black Mass,2016-05-08,338049,9552800
210770100,Annabelle,2015-02-01,918273,918273
210770100,Annabelle,2015-02-08,1163466,2081739
210770100,Annabelle,2015-02-15,747146,2828885
210780100,Black Sea,2015-06-07,1147612,1147612
210780100,Black Sea,2015-06-14,852083,1999695
210780100,Black Sea,2015-06-21,574018,2573713
210820100,The Revenant,2016-05-22,4126944,4126944
210820100,The Revenant,2016-05-29,4234489,8361433
210820100,The Revenant,2016-06-05,2618043,10979476
210820100,The Revenant,2016-06-12,1664466,12643942
210820100,The Revenant,2016-06-19,1261032,13904974
210820100,The Revenant,2016-06-26,1110498,15015472
210820100,The Revenant,2016-07-03,929250,15944722
210820100,The Revenant,2016-07-10,735780,16680502
210820100,The Revenant,2016-07-17,661000,17341502
210820100,The Revenant,2016-07-24,623259,17964761
210820100,The Revenant,2016-07-31,505612,18470373
210820100,The Revenant,2016-08-07,326802,18797175
210970100,Rudderless,2015-01-25,556889,556889
210970100,Rudderless,2015-02-01,382286,939175
211270100,Sinister 2,2016-02-14,1564820,1564820
211270100,Sinister 2,2016-02-21,1227086,2791906
211270100,Sinister 2,2016-02-28,773946,3565852
211270100,Sinister 2,2016-03-06,504072,4069924
211390100,Burnt,2016-01-31,1950127,1950127
211390100,Burnt,2016-02-07,1655040,3605167
211390100,Burnt,2016-02-14,1223462,4828629
211390100,Burnt,2016-02-21,882707,5711336
211390100,Burnt,2016-02-28,587495,6298831
211440100,Guardians of the Galaxy Vol 2,2017-08-27,2091096,2091096
211440100,Guardians of the Galaxy Vol 2,2017-09-03,3129772,5220868
211440100,Guardians of the Galaxy Vol 2,2017-09-10,2837035,8057903
211440100,Guardians of the Galaxy Vol 2,2017-09-17,2276842,10334745
211440100,Guardians of the Galaxy Vol 2,2017-09-24,1999316,12334061
211440100,Guardians of the Galaxy Vol 2,2017-10-01,1230637,13564698
211440100,Guardians of the Galaxy Vol 2,2017-10-08,961430,14526128
211440100,Guardians of the Galaxy Vol 2,2017-10-15,730841,15256969
211440100,Guardians of the Galaxy Vol 2,2017-10-22,557122,15814091
211440100,Guardians of the Galaxy Vol 2,2017-10-29,458485,16272576
211440100,Guardians of the Galaxy Vol 2,2017-11-05,393368,16665944
211440100,Guardians of the Galaxy Vol 2,2017-11-12,282017,16947961
211450100,Kong: Skull Island,2017-07-30,3031134,3031134
211450100,Kong: Skull Island,2017-08-06,2901700,5932834
